game_id,player_id,team_id,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce
2017020297,8476931,7,1229,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1054,175,0
2017020297,8473449,7,1030,0,0,1,3,0,0,2,0,2,0,1,0,0,0,-1,809,13,208
2017020297,8470324,7,1061,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,869,192,0
2017020297,8477933,7,1038,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1006,0,32
2017020297,8476878,7,571,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,476,95,0
2017020297,8479304,7,476,0,0,0,2,0,0,0,1,3,2,0,0,0,1,0,436,40,0
2017020297,8479755,7,993,0,0,0,1,0,0,2,0,0,0,0,0,0,1,-1,909,0,84
2017020297,8478403,7,1375,0,0,4,0,0,0,0,4,7,1,0,0,0,0,-2,1058,109,208
2017020297,8475169,7,1359,0,1,4,0,0,0,0,2,4,0,1,0,0,0,-1,1093,58,208
2017020297,8475158,7,1213,1,0,4,0,0,0,0,17,29,3,0,0,0,1,0,870,186,157
2017020297,8473992,7,1087,0,0,0,7,0,0,0,0,0,0,0,0,0,3,-1,933,154,0
2017020297,8476495,7,626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,626,0,0
2017020297,8476470,7,1176,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1100,0,76
2017020298,8474709,10,642,1,0,2,6,0,0,0,1,1,0,0,0,0,0,2,633,0,9
2017020298,8468575,10,711,2,0,1,2,0,0,0,3,5,0,1,0,0,0,2,654,47,10
2017020298,8477939,10,979,0,0,0,0,0,0,0,7,9,2,1,0,0,0,0,788,0,191
2017020298,8468493,10,1379,0,1,1,0,0,0,0,0,0,1,2,0,0,3,1,1256,113,10
2017020298,8474037,10,858,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,699,0,159
2017020298,8476941,10,1012,0,0,0,1,0,0,4,0,0,0,1,0,0,2,2,1012,0,0
2017020298,8475786,10,902,1,0,1,4,0,0,0,1,1,0,0,0,0,1,1,816,76,10
2017020298,8476853,10,1423,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1152,77,194
2017020298,8479318,10,1014,0,2,3,0,0,0,0,5,7,0,0,0,0,1,2,815,0,199
2017020298,8479458,10,1073,1,0,2,5,0,0,7,0,0,0,2,0,0,6,3,1063,0,10
2017020298,8477015,10,840,0,1,2,0,0,0,0,4,7,0,0,0,0,0,2,605,44,191
2017020298,8473463,10,1108,0,0,1,4,0,0,0,0,0,0,1,0,0,3,0,989,73,46
2017020298,8475098,10,885,2,0,2,1,0,0,0,3,14,0,0,0,0,0,2,734,0,151
2017020298,8474581,10,1199,0,0,3,0,0,0,0,0,0,0,1,0,0,2,3,1000,43,156
2017020298,8478483,10,997,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,838,0,159
2017020298,8475172,10,1023,0,1,3,0,0,0,2,8,13,0,0,0,0,0,1,930,0,93
2017020298,8480158,10,764,0,0,3,4,0,0,0,0,0,0,2,0,0,0,2,757,7,0
2017020298,8466139,10,1071,1,0,2,0,0,0,0,3,8,0,0,0,0,0,2,859,0,212
2017020298,8473507,8,1476,0,0,1,3,0,0,0,0,0,0,2,0,0,1,-2,1236,204,36
2017020298,8474818,8,1198,0,0,2,2,0,0,2,0,0,1,3,0,0,1,-3,1057,141,0
2017020298,8474038,8,963,0,0,1,4,0,0,5,0,0,0,0,0,0,0,-1,828,135,0
2017020298,8475848,8,776,0,0,3,6,0,0,4,0,1,0,0,0,0,1,-2,740,0,36
2017020298,8476948,8,822,0,0,2,3,0,0,0,0,0,1,0,0,0,1,-3,781,0,41
2017020298,8476479,8,1154,0,0,2,3,0,0,0,7,11,3,0,0,0,1,-2,965,144,45
2017020298,8470642,8,1269,0,0,5,1,0,0,6,0,0,0,0,0,0,2,-3,1124,66,79
2017020298,8477455,8,592,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,522,65,5
2017020298,8476476,8,1086,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,1033,48,5
2017020298,8476851,8,1003,0,0,2,1,0,0,0,0,0,0,1,0,0,1,-2,924,0,79
2017020298,8475278,8,538,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,532,1,5
2017020298,8475235,8,637,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,565,72,0
2017020298,8474157,8,1150,0,0,4,3,0,0,0,0,0,0,0,0,0,1,-2,938,137,75
2017020298,8473991,8,1276,0,0,2,3,0,0,0,0,0,0,3,0,0,4,-2,1015,261,0
2017020298,8477494,8,1013,0,0,2,1,0,0,0,7,21,1,1,0,0,0,-2,928,6,79
2017020298,8479376,8,802,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-2,802,0,0
2017020298,8469521,8,932,0,0,1,1,0,0,0,10,17,0,0,0,0,0,-2,736,160,36
2017020298,8476381,8,953,0,0,3,1,0,0,0,4,7,0,0,0,0,0,-2,874,0,79
2017020299,8476917,2,1114,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1037,76,1
2017020299,8477506,2,1089,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,1051,0,38
2017020299,8466251,2,656,1,0,3,3,0,0,2,0,0,0,0,0,0,0,1,656,0,0
2017020299,8470187,2,1115,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1071,44,0
2017020299,8476409,2,883,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,850,33,0
2017020299,8477959,2,861,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1,803,0,58
2017020299,8471217,2,1009,0,1,2,3,0,0,0,0,0,1,0,0,0,0,1,882,68,59
2017020299,8475314,2,1054,0,2,3,1,1,0,0,0,0,1,0,0,0,1,-2,887,0,167
2017020299,8475754,2,665,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,607,0,58
2017020299,8478445,2,1118,1,0,1,1,0,1,0,2,8,1,0,0,0,0,0,951,0,167
2017020299,8475177,2,1161,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,1085,76,0
2017020299,8475166,2,1127,2,1,1,1,0,0,0,8,19,2,1,0,0,0,0,910,50,167
2017020299,8474573,2,1096,3,0,1,0,0,1,0,0,1,1,0,0,0,0,-1,896,33,167
2017020299,8474586,2,912,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,854,0,58
2017020299,8478463,2,668,0,0,1,0,0,0,0,2,4,0,0,0,0,1,1,648,19,1
2017020299,8474066,2,1099,0,0,2,1,0,0,0,0,0,0,1,0,0,1,1,1055,44,0
2017020299,8475231,2,856,1,0,2,3,0,0,0,11,20,1,0,0,0,1,1,818,37,1
2017020299,8475181,2,1397,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,1209,0,188
2017020299,8471958,14,1114,1,0,1,2,0,0,0,0,0,0,0,0,0,4,3,981,133,0
2017020299,8471339,14,807,0,0,1,5,0,0,0,0,0,0,0,0,0,0,-1,786,21,0
2017020299,8476806,14,697,0,0,0,2,0,0,0,6,11,0,0,0,0,1,-1,697,0,0
2017020299,8471873,14,1274,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,1181,93,0
2017020299,8476826,14,1043,0,2,4,0,0,0,0,0,1,0,2,0,0,1,1,867,132,44
2017020299,8476886,14,541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,541,0,0
2017020299,8470601,14,788,0,0,4,0,0,0,0,0,0,0,0,0,0,1,-1,655,133,0
2017020299,8470543,14,679,0,0,0,3,0,0,0,0,0,0,0,0,0,1,-1,679,0,0
2017020299,8473986,14,806,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,657,73,76
2017020299,8477009,14,738,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-3,677,61,0
2017020299,8476453,14,1443,0,0,5,0,0,0,0,0,0,0,2,0,0,0,-1,1367,0,76
2017020299,8474870,14,782,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,665,73,44
2017020299,8475167,14,1482,0,0,2,2,0,0,2,0,0,0,1,0,0,2,-3,1383,32,67
2017020299,8474564,14,1238,0,0,2,0,0,0,0,8,16,1,2,0,0,1,-1,1162,0,76
2017020299,8479410,14,1117,0,0,3,1,0,0,0,0,0,0,0,0,0,1,-1,1064,0,53
2017020299,8476292,14,860,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,795,21,44
2017020299,8478010,14,1171,2,0,2,1,0,0,0,13,18,0,1,0,0,1,0,995,132,44
2017020299,8476480,14,1252,0,0,4,1,0,0,2,3,6,0,0,0,0,0,-1,1176,0,76
2017020300,8480172,16,1359,0,0,1,3,0,0,2,0,0,0,0,0,0,0,-1,1176,121,62
2017020300,8474739,16,643,0,0,2,0,0,0,0,2,12,0,0,0,0,0,0,585,58,0
2017020300,8470607,16,1002,0,0,2,1,0,0,0,0,0,0,1,0,0,3,0,785,175,42
2017020300,8475209,16,1005,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,817,0,188
2017020300,8474642,16,572,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,572,0,0
2017020300,8473604,16,1164,1,0,4,0,0,1,0,16,27,0,2,0,0,1,-1,768,157,239
2017020300,8471742,16,984,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,799,0,185
2017020300,8476438,16,1158,0,0,1,2,0,0,0,0,0,2,1,0,0,1,0,817,143,198
2017020300,8479337,16,806,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,616,0,190
2017020300,8470281,16,1616,0,0,2,0,0,0,0,0,0,0,0,0,0,3,-1,1162,162,292
2017020300,8474141,16,1180,1,0,5,0,0,1,0,0,0,0,2,0,0,0,0,893,0,287
2017020300,8477951,16,1100,1,0,2,0,0,1,0,3,6,1,0,0,0,0,0,779,131,190
2017020300,8477401,16,461,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,424,37,0
2017020300,8477451,16,720,0,0,0,1,0,0,0,2,7,0,0,0,0,2,0,685,0,35
2017020300,8473573,16,1030,0,1,4,0,1,0,0,6,16,2,0,0,0,0,-1,678,152,200
2017020300,8478055,16,1439,0,1,4,0,1,0,0,0,0,0,2,0,0,1,0,1061,177,201
2017020300,8476473,16,674,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,595,43,36
2017020300,8469544,16,607,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,567,0,40
2017020300,8471724,5,1414,0,0,4,3,0,0,6,0,0,1,0,0,0,1,0,1063,180,171
2017020300,8471817,5,219,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,219,0,0
2017020300,8474602,5,1278,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1075,35,168
2017020300,8475735,5,301,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,258,43,0
2017020300,8475208,5,1138,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,949,189,0
2017020300,8471675,5,1168,0,0,2,1,0,0,0,13,27,0,1,0,0,0,0,927,9,232
2017020300,8477839,5,901,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,794,0,107
2017020300,8471436,5,1020,0,1,2,1,0,0,0,0,0,0,0,1,0,6,1,732,288,0
2017020300,8477404,5,1023,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,916,0,107
2017020300,8471887,5,990,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,775,0,215
2017020300,8473548,5,1226,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,1011,0,215
2017020300,8475810,5,1008,0,0,2,0,0,0,2,1,1,0,0,0,0,1,0,764,120,124
2017020300,8475832,5,501,0,0,1,5,0,0,0,0,1,0,0,0,0,1,1,268,233,0
2017020300,8471215,5,1277,0,0,2,1,0,0,2,10,14,0,3,0,0,0,0,1045,0,232
2017020300,8475772,5,932,1,0,2,0,0,0,0,10,15,0,0,0,1,1,1,627,305,0
2017020300,8476874,5,1090,0,0,2,1,0,0,0,0,0,0,0,0,0,4,1,908,58,124
2017020300,8474013,5,997,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,793,204,0
2017020300,8474176,5,992,1,0,1,4,0,0,0,0,0,1,0,0,1,0,0,748,244,0
2017020301,8470724,30,757,0,0,2,1,0,0,2,0,0,0,1,0,0,1,0,610,147,0
2017020301,8474716,30,1506,0,0,2,1,0,0,0,0,0,0,1,0,0,2,-1,968,294,244
2017020301,8471476,30,810,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,696,114,0
2017020301,8470595,30,1129,0,0,5,2,0,0,0,7,19,0,0,0,0,0,0,755,158,216
2017020301,8470600,30,1596,0,0,5,0,0,0,4,0,0,1,2,0,0,1,-1,1122,208,266
2017020301,8475798,30,1212,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,794,174,244
2017020301,8475722,30,1036,0,0,2,2,0,0,2,0,0,0,1,0,0,1,0,819,35,182
2017020301,8475799,30,930,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,613,47,270
2017020301,8474589,30,712,0,0,0,0,0,0,0,0,0,1,2,0,0,2,-1,643,0,69
2017020301,8476856,30,1383,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1098,77,208
2017020301,8479316,30,851,0,0,3,3,0,0,0,1,5,1,1,0,0,0,0,728,123,0
2017020301,8476422,30,744,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,567,17,160
2017020301,8473485,30,513,0,0,0,0,0,0,2,0,0,0,1,0,0,0,-1,513,0,0
2017020301,8475220,30,703,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,564,0,139
2017020301,8476463,30,1251,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1052,173,26
2017020301,8464989,30,507,0,0,0,0,0,0,0,4,7,0,1,0,0,0,-1,504,3,0
2017020301,8478493,30,801,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0,678,123,0
2017020301,8469459,30,1198,1,0,4,0,0,1,0,15,22,1,0,0,0,0,0,776,186,236
2017020301,8471702,15,1294,1,0,5,2,0,0,0,0,0,0,4,0,0,0,1,995,208,91
2017020301,8476905,15,942,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,799,17,126
2017020301,8468498,15,1100,0,0,0,8,0,0,0,0,0,0,1,0,0,1,0,838,244,18
2017020301,8475758,15,882,0,0,1,1,0,0,0,1,3,0,3,0,0,0,0,863,16,3
2017020301,8471214,15,1006,1,0,4,0,0,1,0,0,0,0,1,0,0,0,0,657,0,349
2017020301,8471698,15,1149,1,1,2,3,1,0,2,3,5,0,1,0,0,0,1,769,100,280
2017020301,8475744,15,1132,1,1,7,0,1,1,0,6,9,0,1,0,0,0,0,818,0,314
2017020301,8471710,15,734,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,734,0,0
2017020301,8477944,15,496,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,496,0,0
2017020301,8475200,15,1458,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,1113,208,137
2017020301,8473563,15,1204,1,0,4,0,0,1,0,10,16,1,3,0,0,0,1,767,123,314
2017020301,8474590,15,1495,1,0,4,1,0,1,0,0,0,0,1,0,0,1,0,930,244,321
2017020301,8474189,15,926,0,0,2,1,0,0,2,6,16,0,1,0,0,1,0,641,144,141
2017020301,8475163,15,723,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,451,146,126
2017020301,8476880,15,913,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,706,189,18
2017020301,8475792,15,543,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,508,0,35
2017020301,8477474,15,782,0,0,1,3,0,0,2,0,0,0,2,0,0,0,0,782,0,0
2017020301,8474291,15,772,0,0,1,2,0,0,2,4,10,0,1,0,0,1,0,585,169,18
2017020302,8474717,21,882,0,0,2,0,0,0,0,0,0,0,0,0,0,1,-2,702,180,0
2017020302,8473446,21,1446,0,0,3,0,0,0,0,0,0,2,1,0,0,1,-1,949,304,193
2017020302,8477507,21,799,1,0,2,1,0,0,0,0,0,0,1,0,0,1,1,564,235,0
2017020302,8474569,21,833,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,465,0,368
2017020302,8476952,21,620,0,0,0,2,0,0,0,5,11,0,0,0,0,0,0,504,116,0
2017020302,8476855,21,907,0,0,2,0,0,0,0,0,0,1,1,0,0,0,-1,548,0,359
2017020302,8476442,21,824,0,0,2,0,0,0,0,0,0,0,1,0,0,0,-1,557,212,55
2017020302,8471260,21,788,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,534,199,55
2017020302,8477413,21,946,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,564,0,382
2017020302,8476455,21,1240,0,0,5,0,0,0,0,0,1,0,3,0,0,2,-1,563,86,591
2017020302,8477456,21,748,0,1,1,0,0,0,0,6,12,0,0,0,0,0,1,614,72,62
2017020302,8478842,21,586,1,1,1,1,0,0,2,0,0,0,0,0,0,1,2,486,100,0
2017020302,8477021,21,978,2,0,0,0,0,0,4,0,7,1,2,0,0,0,1,580,0,398
2017020302,8475197,21,1253,0,0,3,0,0,0,2,0,0,0,2,0,0,2,-1,784,11,458
2017020302,8471262,21,1163,0,0,1,0,0,0,0,4,10,1,0,0,0,1,-1,450,145,568
2017020302,8479398,21,1279,0,0,1,2,0,0,0,0,0,0,0,0,0,2,-1,852,0,427
2017020302,8478420,21,1158,0,0,1,1,0,0,0,3,7,0,1,0,0,0,-1,567,0,591
2017020302,8477492,21,1135,0,0,1,0,0,0,0,8,12,0,1,0,0,0,-1,572,0,563
2017020302,8475218,18,1218,0,1,2,1,1,0,4,0,0,0,1,0,0,0,1,626,408,184
2017020302,8475625,18,932,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,844,88,0
2017020302,8475868,18,889,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,873,16,0
2017020302,8475714,18,1032,0,0,0,0,0,0,0,9,15,1,0,0,0,0,-1,561,471,0
2017020302,8476925,18,1105,0,1,1,0,0,0,0,5,7,1,0,0,0,1,0,612,309,184
2017020302,8475225,18,863,1,1,1,0,1,0,0,1,2,1,2,0,0,0,1,648,0,215
2017020302,8476887,18,1012,1,0,2,1,0,1,0,0,0,1,3,0,0,2,1,619,162,231
2017020302,8476447,18,464,0,0,0,1,0,0,0,0,0,0,0,0,0,3,-1,442,22,0
2017020302,8477942,18,757,2,0,1,1,0,1,0,0,0,0,2,0,0,0,1,548,9,200
2017020302,8471657,18,447,0,0,2,2,0,0,0,0,0,0,0,0,0,1,-1,447,0,0
2017020302,8474009,18,854,1,0,1,0,0,0,0,7,8,1,0,0,0,0,0,637,217,0
2017020302,8475766,18,190,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,64,126,0
2017020302,8474600,18,1286,2,0,5,0,0,1,0,0,0,0,1,0,0,2,1,611,491,184
2017020302,8475793,18,1202,0,0,0,0,0,0,2,8,17,1,0,0,0,1,1,732,239,231
2017020302,8471296,18,1169,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,672,497,0
2017020302,8474068,18,904,0,0,2,0,0,0,2,4,11,0,2,0,0,3,2,671,49,184
2017020302,8474056,18,1473,2,0,3,1,0,1,0,0,0,1,2,0,0,0,0,714,528,231
2017020302,8478042,18,1186,0,1,1,0,0,0,0,0,1,2,1,0,0,1,1,537,418,231
2017020303,8470803,19,724,0,0,2,1,0,0,0,4,9,1,0,0,0,1,0,564,160,0
2017020303,8471669,19,1127,3,0,1,0,0,0,0,10,19,1,0,0,0,0,3,955,48,124
2017020303,8475768,19,1233,1,0,0,1,0,0,0,2,2,1,0,0,0,0,0,1033,20,180
2017020303,8474125,19,1077,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,966,101,10
2017020303,8470105,19,648,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,507,141,0
2017020303,8474565,19,1570,1,0,3,0,0,0,4,0,0,1,0,0,0,3,1,1327,73,170
2017020303,8476897,19,736,0,0,0,0,0,0,0,2,7,1,0,0,0,3,0,575,41,120
2017020303,8476436,19,567,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,567,0,0
2017020303,8475765,19,1230,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-1,1049,5,176
2017020303,8470257,19,1194,0,0,1,0,0,0,0,1,1,0,1,0,0,2,1,995,29,170
2017020303,8478407,19,969,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,849,0,120
2017020303,8471743,19,1157,0,1,4,3,0,0,2,1,2,1,0,0,0,1,2,1000,37,120
2017020303,8474145,19,879,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,769,110,0
2017020303,8475175,19,475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,428,47,0
2017020303,8476441,19,1331,0,1,2,2,0,0,2,0,0,1,0,0,0,2,1,1183,140,8
2017020303,8476892,19,1373,0,1,4,1,0,0,0,0,0,1,0,0,0,3,0,1119,124,130
2017020303,8475170,19,1189,0,1,3,2,0,0,0,7,17,0,0,0,0,0,-1,997,20,172
2017020303,8469501,19,550,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0
2017020303,8470626,23,958,2,0,1,0,0,1,0,0,0,0,0,0,1,1,1,753,94,111
2017020303,8467876,23,660,0,0,2,0,0,0,0,3,5,0,1,0,0,0,-2,499,0,161
2017020303,8467875,23,638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,475,0,163
2017020303,8473432,23,902,0,0,2,1,0,0,2,0,0,0,0,0,0,1,-1,748,146,8
2017020303,8477937,23,552,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-1,552,0,0
2017020303,8477018,23,1203,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,1190,10,3
2017020303,8470598,23,749,1,0,1,1,0,1,0,0,0,1,0,0,0,2,0,642,0,107
2017020303,8473415,23,880,1,0,0,2,0,0,0,0,0,0,1,0,1,2,-1,786,94,0
2017020303,8471303,23,1465,0,0,3,1,0,0,2,0,1,0,1,0,0,4,-1,1100,190,175
2017020303,8474584,23,1244,0,0,1,3,0,0,0,0,0,0,0,0,0,1,-1,1086,150,8
2017020303,8478444,23,1138,0,1,4,0,0,0,0,0,0,0,1,0,0,0,-1,979,0,159
2017020303,8476884,23,1085,0,0,0,0,0,0,0,0,0,0,1,0,0,3,-2,986,3,96
2017020303,8476466,23,1039,1,1,1,0,1,0,0,0,0,0,1,0,0,2,1,932,0,107
2017020303,8477500,23,1201,1,0,0,0,0,0,0,12,21,0,0,0,0,0,-1,982,60,159
2017020303,8474040,23,975,0,0,1,1,0,0,0,0,1,0,0,0,0,1,-1,868,0,107
2017020303,8475790,23,1253,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,1100,153,0
2017020303,8476440,23,938,0,1,1,0,0,0,0,4,8,0,0,1,0,0,1,828,110,0
2017020303,8474091,23,1125,0,0,2,0,0,0,0,11,21,1,0,0,0,0,0,929,190,6
2017020304,8470638,6,1259,0,0,1,2,0,0,0,14,24,0,1,0,0,3,2,1015,174,70
2017020304,8471276,6,950,0,0,0,2,0,0,0,9,15,1,2,0,0,3,0,841,39,70
2017020304,8476303,6,638,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,565,73,0
2017020304,8478569,6,796,0,0,1,4,0,0,0,0,0,1,1,0,0,2,-1,743,44,9
2017020304,8477417,6,829,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,759,0,70
2017020304,8477956,6,910,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,840,0,70
2017020304,8477213,6,946,0,0,1,1,0,0,0,0,1,0,1,0,0,3,0,845,92,9
2017020304,8474074,6,480,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,439,0,41
2017020304,8474062,6,854,0,0,1,2,0,0,2,7,17,2,0,0,0,1,0,771,83,0
2017020304,8475224,6,603,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,562,0,41
2017020304,8479325,6,1554,1,0,1,3,0,0,0,0,0,1,3,0,0,1,3,1445,39,70
2017020304,8478443,6,1433,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,1284,140,9
2017020304,8476374,6,671,1,0,0,2,0,0,2,4,13,2,0,0,0,0,1,567,95,9
2017020304,8478366,6,576,0,0,3,1,0,0,0,0,0,1,1,0,0,3,-1,535,0,41
2017020304,8478498,6,949,1,1,4,0,0,0,0,0,0,0,0,0,0,1,2,905,44,0
2017020304,8478046,6,927,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,861,25,41
2017020304,8465009,6,1610,0,0,3,2,0,0,2,0,0,0,0,0,0,3,1,1307,262,41
2017020304,8476191,6,1461,1,0,0,1,0,0,2,0,0,1,0,0,0,3,1,1338,114,9
2017020304,8466138,28,1179,0,0,4,3,0,0,4,9,16,1,2,0,0,0,0,979,0,200
2017020304,8470613,28,1645,0,0,4,2,0,0,0,0,0,1,7,0,0,0,-2,1398,55,192
2017020304,8471709,28,1267,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1138,65,64
2017020304,8476919,28,824,0,0,2,0,0,0,0,5,14,3,3,0,0,1,0,789,35,0
2017020304,8470794,28,1275,0,0,4,0,0,0,0,4,4,0,2,0,0,1,0,1035,16,224
2017020304,8471498,28,805,0,0,2,0,0,0,2,0,0,2,1,0,0,1,0,771,34,0
2017020304,8474027,28,992,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,936,56,0
2017020304,8475841,28,1292,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,1096,0,196
2017020304,8475820,28,824,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,758,0,66
2017020304,8477922,28,774,0,0,2,4,0,0,0,1,1,1,1,0,0,1,-1,744,30,0
2017020304,8474053,28,1124,0,0,3,1,0,0,0,2,4,0,3,0,0,1,-2,877,35,212
2017020304,8476982,28,624,1,0,1,1,0,0,0,8,12,1,2,0,0,0,-1,534,0,90
2017020304,8478414,28,721,0,1,1,4,0,0,0,1,1,0,1,0,0,0,-1,631,0,90
2017020304,8475455,28,959,0,0,0,1,0,0,0,0,0,1,1,0,0,0,-1,895,64,0
2017020304,8477046,28,866,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,866,0,0
2017020304,8476881,28,1191,0,0,5,3,0,0,0,5,16,4,0,0,0,0,-2,923,56,212
2017020304,8474571,28,778,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,712,0,66
2017020304,8468208,28,649,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,615,34,0
2017020305,8476917,2,1025,0,0,2,1,0,0,0,0,0,0,0,0,0,1,-1,785,240,0
2017020305,8477506,2,1013,0,0,1,2,0,0,0,0,0,1,1,0,0,0,-1,755,22,236
2017020305,8466251,2,410,0,0,4,2,0,0,0,0,0,1,0,0,0,1,1,328,82,0
2017020305,8470187,2,1127,0,0,2,3,0,0,0,0,0,1,0,0,0,2,1,878,202,47
2017020305,8476409,2,675,0,0,0,2,0,0,0,0,2,0,0,0,0,1,-1,623,52,0
2017020305,8477959,2,1051,0,0,2,0,0,0,0,1,2,1,1,0,0,0,-1,767,0,284
2017020305,8471217,2,1217,0,0,1,3,0,0,2,0,0,0,2,0,0,0,0,692,192,333
2017020305,8475314,2,1077,0,0,2,1,0,0,2,0,0,1,0,0,0,0,-1,628,0,449
2017020305,8475754,2,660,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,442,0,218
2017020305,8478445,2,1306,1,0,1,0,0,1,2,2,7,2,2,0,0,0,-1,802,0,504
2017020305,8475177,2,973,0,0,1,2,0,0,0,0,0,1,0,0,0,1,-1,729,240,4
